id,subjects,processed_text,language_combinations,description
72463633,"['serverless', 'reference', 'authorization', 'pattern', 'amazon', 'amazon']","['serverless', 'reference', 'backend', 'showcasing', 'authentication', 'authorization', 'pattern', 'using', 'amazon', 'amazon']",['css html javascript shell'],serverless reference app and backend showcasing authentication and authorization patterns using amazon amazon api aws and aws iam
108945912,"['fastq', 'preprocessor']","['ultra', 'fastq', 'preprocessor', 'adapter', 'trimming', 'filtering', 'splitting', 'merging']",['c makefile'],an ultra fast all in one fastq preprocessor qc and adapters and trimming and filtering and splitting and merging
36959719,"['docker', 'tutorial', 'series']","['repository', 'learned', 'getting', 'started', 'jenkins', 'docker', 'tutorial', 'series']",['dockerfile makefile'],a repository for items learned in my getting started with jenkins and docker tutorial series
12526458,['library'],"['mocking', 'simple', 'header', 'library', 'mocking']",['makefile python'],c and and mocking made easy a simple yet very headers only library for c and and mocking
174852500,"['complex', 'application']","['build', 'complex', 'application', 'without']",['css javascript'],build complex applications without pain
10113876,"['bootstrap', 'layoutit']","['bootstrap', 'layoutit']",['css javascript'],bootstrap layoutit com
25056806,"['strava', 'elevate', 'track', 'analyse', 'activity', 'segment', 'thomaschampagne', 'github']","['browser', 'extension', 'strava', 'elevate', 'track', 'fitness', 'progression', 'analyse', 'deeper', 'activity', 'segment', 'thomaschampagne', 'github', 'elevate', 'formerly', 'named', 'stravistix']",['dockerfile html javascript'],browser extension for strava elevate tracks your fitness and progressions over time analyse deeper your activities segments and more https and and thomaschampagne github io and elevate and formerly named stravistix
8358935,"['project', 'language', 'agnostic', 'backend']","['project', 'implement', 'editor', 'language', 'agnostic', 'backend']",['makefile python'],this project aims to implement an editor and language agnostic backend
15600117,"['gesture', 'recognition', 'toolkit']","['gesture', 'recognition', 'toolkit']",['makefile python shell'],gesture recognition toolkit
20745736,"['command', 'argument', 'parser']","['docopt', 'command', 'argument', 'parser']",['makefile python shell'],docopt for rust command line argument parser
66172698,"['collection', 'social', 'medium', 'analytics']","['collection', 'social', 'medium', 'analytics']",['html javascript'],data collection tool for social media analytics
745678,['pixelbeat'],"['script', 'pixelbeat']",['html python'],scripts from pixelbeat org
60985120,"['native', 'macos', 'application', 'bundle']","['frugal', 'native', 'macos', 'syncthing', 'application', 'bundle']",['makefile python shell'],frugal and native macos syncthing application bundle
1177157,"['jquery', 'range', 'selection', 'slider', 'support']","['jquery', 'range', 'selection', 'slider', 'support']",['css html'],a jquery ui range selection slider that supports dates
131020675,"['curtain', 'lightweight', 'vanilla', 'webgl', 'library', 'element']","['curtain', 'lightweight', 'vanilla', 'webgl', 'library', 'element', 'interactive', 'textured', 'plane']",['css javascript'],curtains js is a lightweight vanilla webgl javascript library that turns html dom elements into interactive textured planes
25606702,"['security', 'researcher', 'drupal', 'silverstripe']","['plugin', 'based', 'scanner', 'security', 'researcher', 'identifying', 'issue', 'several', 'mainly', 'drupal', 'silverstripe']",['dockerfile html'],a plugin based scanner that aids security researchers in identifying issues with several mainly drupal silverstripe
133618047,['pwaapp'],['pwaapp'],['css html javascript'],vue typescript pwaapp
162036134,"['pytorch', 'implementation', 'instagan', 'instance', 'aware', 'image', 'translation']","['pytorch', 'implementation', 'instagan', 'instance', 'aware', 'image', 'translation']",['html shell'],pytorch implementation of instagan instance aware image translation iclr
1675632,['implementation'],"['implementation', 'openscenegraph']",['css html shell'],javascript implementation of openscenegraph
30487824,"['medium', 'editor', 'markdown', 'support']","['pencil', 'medium', 'editor', 'extension', 'markdown', 'support']",['css html'],pencil a medium editor extension to add markdown support
81348108,"['honeypot', 'framework']","['advanced', 'honeypot', 'framework']",['dockerfile shell'],advanced honeypot framework
1762831,['integration'],['integration'],['html javascript'],pjax integration for rails
298328,"['small', 'library', 'console', 'output']","['jansi', 'small', 'library', 'allows', 'escape', 'sequence', 'format', 'console', 'output', 'window']",['css html'],jansi is a small java library that allows you to use ansi escape sequences to format your console output which works even on windows
143447275,"['baidu', 'tqgcanlosqzvopbq']","['baidu', 'tqgcanlosqzvopbq']",['makefile python'],https and and pan baidu com and s and tqgcanlosqzvopbq izm
48436495,"['elegant', 'theme']","['another', 'simple', 'elegant', 'theme']",['css html'],hexo another simple and elegant theme for hexo
73010429,"['library', 'native', 'library']","['library', 'native', 'library', 'consumed', 'linux', 'platform']",['c++ makefile shell'],tools to turn net libraries into native libraries that can be consumed on linux and other platforms
78737622,"['token', 'authentication']","['token', 'authentication', 'devise']",['dockerfile shell'],jwt token authentication with devise and rails
124406046,"['handy', 'filepond', 'adapter', 'component']","['handy', 'filepond', 'adapter', 'component', 'react']",['css html'],a handy filepond adapter component for react
38416915,"['movie', 'recommender', 'movielens', 'dataset']","['movie', 'recommender', 'using', 'movielens', 'dataset']",['python shell'],an on line movie recommender using python and the movielens dataset
74377565,"['simple', 'refresh', 'control', 'graphic']","['simple', 'refresh', 'control', 'based', 'spritekit', 'graphic']",['ruby shell'],simple refresh control for ios based on spritekit and core graphics
632350,"['lightweight', 'jquery', 'plugin']","['lightweight', 'jquery', 'plugin', 'enables', 'expanding', 'collapsing', 'content']",['css html'],a lightweight kb jquery plugin that enables expanding and collapsing content
205403,"['apache', 'ofbiz']","['mirror', 'apache', 'ofbiz']",['css html javascript shell'],mirror of apache ofbiz
41223710,"['column', 'jekyll', 'theme']","['simple', 'clean', 'column', 'jekyll', 'theme']",['html javascript'],a simple and clean two columns jekyll theme
91004353,"['tandem', 'cross', 'collaborative', 'editing']","['typing', 'tandem', 'cross', 'collaborative', 'editing']",['javascript shell'],typing in tandem cross collaborative text editing
847744,"['tobias', 'template', 'language']","['tobias', 'template', 'language']",['css html'],net port of tobias ltke s liquid template language
12957983,"['webodf', 'document', 'engine']","['webodf', 'document', 'engine']",['css html shell'],webodf javascript document engine
52634092,"['control', 'manages', 'configuration', 'workflow']","['control', 'manages', 'lifecycle', 'cluster', 'infrastructure', 'allows', 'deployment', 'application', 'deployment', 'configuration', 'workflow', 'running', 'kubernetes', 'faster']",['css html javascript shell'],control manages the lifecycle of clusters on your infrastructure and allows deployment of applications via helm its deployment and configuration workflows will help you to get up and running with kubernetes faster
25319462,"['rappor', 'privacy']","['rappor', 'privacy', 'preserving', 'reporting', 'algorithm']",['css html javascript shell'],rappor privacy preserving reporting algorithms
111306296,"['source', 'inbox', 'gmail', 'desktop']","['source', 'inbox', 'gmail', 'desktop']",['css html'],free and open source inbox by gmail desktop app
109823996,"['attacker', 'website', 'vulnerability', 'scanner', 'exploiter']","['attacker', 'website', 'vulnerability', 'scanner', 'exploiter']",['html shell'],x attacker tool website vulnerability scanner auto exploiter
225393289,"['language', 'model', 'optimization', 'technique', 'huawei']","['pretrained', 'language', 'model', 'related', 'optimization', 'technique', 'developed', 'huawei']",['dockerfile shell'],pretrained language model and its related optimization techniques developed by huawei noah s ark lab
48928882,"['medium', 'clone']","['medium', 'clone', 'built']",['css html javascript'],medium clone built with ruby on rails
18365504,"['openjdk', 'hotspot', 'javac']","['openjdk', 'hotspot', 'javac']",['html makefile shell'],openjdk hotspot jvm javac
93194639,"['laravel', 'blade', 'directive']","['collection', 'laravel', 'blade', 'directive']",['css html javascript'],a collection of nice laravel blade directives
102761243,"['component', 'mobile', 'robotics']","['perception', 'component', 'autonomous', 'mobile', 'robotics']",['python shell'],perception and ai components for autonomous mobile robotics
124128297,"['cyclone', 'blueprint', 'collection', 'layout']","['cyclone', 'blueprint', 'framework', 'meant', 'easier', 'working', 'collection', 'layout']",['ruby shell'],cyclone blueprints a framework that is meant to make your life easier when working with collection view flow layouts
109095871,"['tailwind', 'frontend', 'preset', 'laravel', 'framework']","['tailwind', 'frontend', 'preset', 'laravel', 'framework']",['css javascript'],a tailwind css frontend preset for the laravel framework
31089409,"['airplane', 'conjunto', 'experincias', 'burocracias', 'poder', 'trabalhar', 'remotamente', 'empresas', 'mundo']","['airplane', 'conjunto', 'experincias', 'burocracias', 'poder', 'trabalhar', 'remotamente', 'empresas', 'mundo']",['css javascript'],airplane conjunto de experincias e burocracias para poder trabalhar remotamente para empresas do mundo todo
11825056,"['additional', 'resource']","['project', 'please', 'readme', 'additional', 'resource']",['html python shell'],this project is please see the readme for additional resources
14247166,"['docker', 'multi', 'environment']","['orchestration', 'docker', 'multi', 'environment']",['makefile shell'],orchestration of docker multi host environments
58500595,"['simple', 'google', 'login']","['simple', 'implement', 'facebook', 'google', 'login']",['objective-c ruby'],a simple way to implement facebook and google login in your ios apps
129113077,"['whatsapp', 'clone']","['building', 'whatsapp', 'clone', 'flutter']",['ruby shell'],building a whatsapp clone in flutter
9062260,"['bitcoin', 'solution']","['bitcoin', 'solution', 'written', 'golang']",['css html javascript'],full bitcoin solution written in go golang
16585506,"['application', 'template']","['opinionated', 'application', 'template']",['dockerfile html javascript'],opinionated rails application templates
6813862,"['ovilia', 'personal']","['ovilia', 'personal']",['css html'],ovilia s personal site
